Year,Month,Day,Period,1,2,3,total,37655798.9
2020,1,18,3,1110.526967,1167.275303,1169.392597,3447.194867,
2020,1,18,4,1141.551212,1172.658586,1154.966783,3469.176581,
2020,1,18,5,1201.484414,1191.948686,1156.770009,3550.203109,
2020,1,18,6,1300.197922,1233.669133,1184.269219,3718.136274,
2020,1,18,7,1388.334983,1277.184008,1235.661183,3901.180174,
2020,1,18,8,1406.314943,1252.510625,1272.627333,3931.452901,
2020,1,18,9,1345.324097,1248.921769,1361.436254,3955.68212,
2020,1,18,10,1276.57719,1245.332914,1420.94274,3942.852844,
2020,1,18,11,1201.484414,1215.724854,1455.204049,3872.413317,
2020,1,18,12,1136.968085,1169.069731,1451.146789,3757.184605,
2020,1,18,13,1087.611331,1145.293562,1430.40968,3663.314573,
2020,1,18,14,1057.997279,1121.966,1392.541917,3572.505196,
2020,1,18,15,1034.729095,1110.302219,1364.591901,3509.623215,
2020,1,18,16,1043.190252,1106.713364,1339.346726,3489.250342,
2020,1,18,17,1108.059129,1159.200378,1354.223347,3621.482854,
2020,1,18,18,1233.566304,1349.409728,1506.145207,4089.121239,
2020,1,18,19,1241.322365,1392.924603,1596.306549,4230.553517,
2020,1,18,20,1226.162791,1383.952463,1554.832332,4164.947586,
2020,1,18,21,1206.420089,1365.110971,1507.046821,4078.577881,
2020,1,18,22,1162.704107,1332.362663,1448.441949,3943.508719,
2020,1,18,23,1111.93716,1287.501968,1374.509649,3773.948777,
2020,1,18,24,1084.790945,1225.145601,1327.625751,3637.562297,
2020,1,19,1,1076.329787,1189.705651,1221.235369,3487.270807,
2020,1,19,2,1080.912914,1163.23784,1169.843404,3413.994158,
2020,1,19,3,1096.072489,1153.368487,1141.893388,3391.334364,
2020,1,19,4,1124.276348,1146.190776,1126.56596,3397.033084,
2020,1,19,5,1177.511133,1151.574059,1125.21354,3454.298732,
2020,1,19,6,1255.071747,1159.200378,1141.442581,3555.714706,
2020,1,19,7,1331.927264,1181.182119,1166.23695,3679.346333,
2020,1,19,8,1354.8429,1168.621124,1174.802278,3698.266302,
2020,1,19,9,1301.960663,1191.948686,1228.899083,3722.808432,
2020,1,19,10,1229.335725,1195.537541,1274.881367,3699.754633,
2020,1,19,11,1167.287234,1175.350228,1309.142676,3651.780138,
2020,1,19,12,1124.981445,1160.994806,1317.257197,3603.233448,
2020,1,19,13,1083.028204,1139.910279,1316.80639,3539.744873,
2020,1,19,14,1047.068283,1121.517393,1315.904777,3484.490453,
2020,1,19,15,1028.383226,1104.021722,1304.634609,3437.039557,
2020,1,19,16,1046.010638,1110.302219,1298.323315,3454.636172,
2020,1,19,17,1113.347353,1156.957343,1327.174945,3597.479641,
2020,1,19,18,1260.007422,1345.372265,1492.170199,4097.549886,
2020,1,19,19,1285.743444,1393.37321,1593.150902,4272.267556,
2020,1,19,20,1268.821128,1390.681568,1580.979121,4240.481817,
2020,1,19,21,1222.637308,1358.830474,1541.30813,4122.775912,
2020,1,19,22,1136.615537,1298.268535,1470.080671,3904.964743,
2020,1,19,23,1060.817665,1232.323312,1357.378994,3650.519971,
2020,1,19,24,1021.332261,1169.069731,1257.299905,3447.701897,
2020,1,20,1,1013.5762,1130.040926,1179.310345,3322.927471,
2020,1,20,2,1016.749134,1114.788289,1149.106295,3280.643718,
2020,1,20,3,1028.030678,1112.993861,1133.778867,3274.803406,
2020,1,20,4,1080.207818,1124.657642,1123.86112,3328.72658,
2020,1,20,5,1196.548738,1158.751771,1137.385321,3492.68583,
2020,1,20,6,1387.982434,1242.641272,1205.907941,3836.531647,
2020,1,20,7,1459.549728,1344.026444,1356.928187,4160.504359,
2020,1,20,8,1374.233053,1315.315599,1453.851629,4143.400281,
2020,1,20,9,1283.980703,1289.745002,1546.717811,4120.443516,
2020,1,20,10,1225.810242,1268.660475,1616.59285,4111.063567,
2020,1,20,11,1181.036616,1238.603809,1663.476748,4083.117173,
2020,1,20,12,1154.595497,1206.304108,1683.312243,4044.211848,
2020,1,20,13,1127.096734,1191.500079,1686.918697,4005.51551,
2020,1,20,14,1101.713261,1170.864159,1688.271117,3960.848537,
2020,1,20,15,1090.784265,1156.957343,1674.296109,3922.037717,
2020,1,20,16,1097.83523,1147.536597,1655.813034,3901.184861,
2020,1,20,17,1158.473528,1195.088934,1643.641253,3997.203715,
2020,1,20,18,1292.44186,1400.102314,1784.743752,4477.287926,
2020,1,20,19,1299.845374,1454.383756,1826.217969,4580.447099,
2020,1,20,20,1271.288966,1445.411617,1759.498576,4476.199159,
2020,1,20,21,1214.528699,1409.074453,1690.074344,4313.677496,
2020,1,20,22,1118.635576,1325.184952,1569.708953,4013.529481,
2020,1,20,23,1032.261257,1237.706595,1418.237899,3688.205751,
2020,1,20,24,982.1994062,1158.303164,1299.675736,3440.178306,
2020,1,21,1,970.9178624,1119.722966,1207.260361,3297.901189,
2020,1,21,2,963.5143493,1105.367543,1162.17969,3231.061582,
2020,1,21,3,978.3213756,1106.713364,1133.778867,3218.813607,
2020,1,21,4,1015.338941,1119.722966,1123.86112,3258.923027,
2020,1,21,5,1127.096734,1156.060129,1137.385321,3420.542184,
2020,1,21,6,1288.56383,1235.463561,1202.301487,3726.328878,
2020,1,21,7,1350.612321,1334.157091,1362.788674,4047.558086,
2020,1,21,8,1285.743444,1292.885251,1454.753243,4033.381938,
2020,1,21,9,1227.925532,1275.838187,1547.619424,4051.383143,
2020,1,21,10,1186.324839,1259.688336,1619.297691,4065.310866,
2020,1,21,11,1151.775111,1217.519282,1683.312243,4052.606636,
2020,1,21,12,1134.852796,1197.780576,1727.942107,4060.575479,
2020,1,21,13,1117.577932,1176.696049,1740.113888,4034.387869,
2020,1,21,14,1122.866155,1161.89202,1744.171148,4028.929323,
2020,1,21,15,1099.245423,1160.097592,1740.564695,3999.90771,
2020,1,21,16,1099.245423,1156.060129,1703.598545,3958.904097,
2020,1,21,17,1144.371598,1188.808437,1670.238848,4003.418883,
2020,1,21,18,1275.166997,1383.055249,1812.693768,4470.916014,
2020,1,21,19,1267.058387,1444.065796,1862.733312,4573.857495,
2020,1,21,20,1237.091786,1431.504801,1790.153432,4458.750019,
2020,1,21,21,1191.965611,1396.513458,1654.91142,4243.390489,
2020,1,21,22,1087.963879,1328.773808,1541.30813,3958.045817,
2020,1,21,23,995.9487877,1233.669133,1404.262891,3633.880812,
2020,1,21,24,950.4700643,1165.032268,1270.3733,3385.875632,
2020,1,22,1,934.9579416,1125.106249,1193.285353,3253.349544,
2020,1,22,2,933.1952004,1105.81615,1154.966783,3193.978133,
2020,1,22,3,940.5987135,1100.432866,1136.934514,3177.966094,
2020,1,22,4,979.3790203,1106.713364,1122.057893,3208.150277,
2020,1,22,5,1080.912914,1137.218637,1130.172414,3348.303965,
2020,1,22,6,1259.302326,1214.82764,1198.695033,3672.824999,
2020,1,22,7,1366.82954,1313.969778,1348.813667,4029.612985,
2020,1,22,8,1305.838694,1278.529828,1474.137931,4058.506453,
2020,1,22,9,1218.406729,1248.473162,1533.644416,4000.524307,
2020,1,22,10,1172.928006,1228.734456,1602.617842,4004.280304,
2020,1,22,11,1142.961405,1194.19172,1649.952547,3987.105672,
2020,1,22,12,1135.557892,1174.453014,1677.000949,3987.011855,
2020,1,22,13,1121.455962,1159.648985,1670.689655,3951.794602,
2020,1,22,14,1110.879515,1147.08799,1664.829168,3922.796673,
2020,1,22,15,1101.713261,1134.975602,1649.050933,3885.739796,
2020,1,22,16,1110.526967,1132.732567,1619.748497,3863.008031,
2020,1,22,17,1163.056655,1181.182119,1613.437203,3957.675977,
2020,1,22,18,1295.614795,1341.783409,1766.260677,4403.658881,
2020,1,22,19,1305.486145,1388.88714,1820.808289,4515.181574,
2020,1,22,20,1281.865413,1374.531717,1772.121164,4428.518294,
2020,1,22,21,1240.969817,1341.783409,1677.902562,4260.655788,
2020,1,22,22,1134.852796,1279.875649,1560.692819,3975.421264,
2020,1,22,23,1051.65141,1187.911223,1421.844353,3661.406986,
2020,1,22,24,1011.813459,1130.938139,1299.224929,3441.976527,
2020,1,23,1,1000.531915,1101.33008,1214.924075,3316.78607,
2020,1,23,2,1007.935428,1092.357941,1175.253084,3275.546453,
2020,1,23,3,1027.67813,1088.769085,1158.12243,3274.569645,
2020,1,23,4,1084.085849,1093.703762,1140.540968,3318.330579,
2020,1,23,5,1212.765957,1122.863214,1150.007909,3485.63708,
2020,1,23,6,1403.847105,1194.19172,1208.612781,3806.651606,
2020,1,23,7,1478.234785,1293.782465,1363.690288,4135.707538,
2020,1,23,8,1398.558882,1250.26759,1468.277444,4117.103916,
2020,1,23,9,1291.736764,1244.4357,1561.594432,4097.766896,
2020,1,23,10,1220.522019,1228.734456,1631.920278,4081.176753,
2020,1,23,11,1162.704107,1195.986148,1669.788042,4028.478297,
2020,1,23,12,1130.269668,1180.284905,1692.328377,4002.88295,
2020,1,23,13,1107.706581,1163.686447,1714.868712,3986.26174,
2020,1,23,14,1083.028204,1147.536597,1681.509016,3912.073817,
2020,1,23,15,1081.970559,1134.526995,1659.870294,3876.367848,
2020,1,23,16,1095.014844,1132.28396,1629.215438,3856.514242,
2020,1,23,17,1156.710787,1165.929482,1618.846884,3941.487153,
2020,1,23,18,1293.499505,1351.652762,1746.425182,4391.577449,
2020,1,23,19,1307.601435,1405.485597,1814.496995,4527.584027,
2020,1,23,20,1286.801089,1396.513458,1773.022778,4456.337325,
2020,1,23,21,1248.37333,1367.802613,1690.074344,4306.250287,
2020,1,23,22,1149.659822,1293.782465,1574.21702,4017.659307,
2020,1,23,23,1058.349827,1215.724854,1442.581462,3716.656143,
2020,1,23,24,1029.440871,1139.461672,1305.085416,3473.987959,
2020,1,24,1,1018.159327,1099.087045,1226.194242,3343.440614,
2020,1,24,2,1025.56284,1082.488588,1177.957925,3286.009353,
2020,1,24,3,1047.068283,1070.3762,1163.982917,3281.4274,
2020,1,24,4,1103.82855,1073.067842,1150.909522,3327.805914,
2020,1,24,5,1223.694953,1088.320479,1155.868396,3467.883828,
2020,1,24,6,1405.257298,1146.190776,1221.686175,3773.134249,
2020,1,24,7,1478.587333,1236.360774,1382.173363,4097.12147,
2020,1,24,8,1401.026719,1209.444357,1470.080671,4080.551747,
2020,1,24,9,1294.909698,1194.640327,1561.143625,4050.69365,
2020,1,24,10,1239.912172,1194.640327,1624.256564,4058.809063,
2020,1,24,11,1182.446809,1182.52794,1663.476748,4028.451497,
2020,1,24,12,1142.608857,1165.929482,1675.648529,3984.186868,
2020,1,24,13,1112.289708,1160.994806,1665.279975,3938.564489,
2020,1,24,14,1090.784265,1139.910279,1656.263841,3886.958385,
2020,1,24,15,1082.323107,1133.181174,1631.920278,3847.424559,
2020,1,24,16,1085.143493,1121.517393,1605.773489,3812.434375,
2020,1,24,17,1134.500247,1151.574059,1599.462196,3885.536502,
2020,1,24,18,1246.963137,1314.866992,1731.097754,4292.927883,
2020,1,24,19,1256.48194,1357.036046,1770.317937,4383.835923,
2020,1,24,20,1237.444334,1344.475051,1704.049351,4285.968736,
2020,1,24,21,1216.29144,1312.623957,1642.288833,4171.20423,
2020,1,24,22,1148.249629,1277.632615,1550.775071,3976.657315,
2020,1,24,23,1082.323107,1226.042814,1434.917748,3743.283669,
2020,1,24,24,1048.125928,1160.097592,1313.199937,3521.423457,
2020,1,25,1,1034.729095,1123.760428,1231.603923,3390.093446,
2020,1,25,2,1039.66477,1108.059185,1179.310345,3327.0343,
2020,1,25,3,1048.478476,1099.087045,1148.204682,3295.770203,
2020,1,25,4,1076.329787,1098.189832,1141.442581,3315.9622,
2020,1,25,5,1139.083375,1104.470329,1142.795002,3386.348706,
2020,1,25,6,1225.457694,1133.629781,1166.687757,3525.775232,
2020,1,25,7,1307.953983,1159.648985,1215.374881,3682.977849,
2020,1,25,8,1319.940623,1139.461672,1246.931351,3706.333646,
2020,1,25,9,1286.095992,1157.40595,1336.191079,3779.693021,
2020,1,25,10,1227.572984,1173.5558,1402.459665,3803.588449,
2020,1,25,11,1173.280554,1158.303164,1443.483075,3775.066793,
2020,1,25,12,1119.693221,1149.331025,1447.089529,3716.113775,
2020,1,25,13,1081.265463,1134.526995,1427.70484,3643.497298,
2020,1,25,14,1049.183572,1117.031324,1394.795951,3561.010847,
2020,1,25,15,1030.851064,1106.713364,1367.747548,3505.311976,
2020,1,25,16,1043.895349,1108.956399,1340.248339,3493.100087,
2020,1,25,17,1100.655616,1152.022666,1342.953179,3595.631461,
2020,1,25,18,1214.881247,1326.082166,1475.490351,4016.453764,
2020,1,25,19,1223.694953,1360.624902,1577.823474,4162.143329,
2020,1,25,20,1205.714993,1344.026444,1554.832332,4104.573769,
2020,1,25,21,1181.036616,1318.007241,1509.300854,4008.344711,
2020,1,25,22,1127.096734,1277.632615,1448.441949,3853.171298,
2020,1,25,23,1065.75334,1241.295451,1365.944321,3672.993112,
2020,1,25,24,1034.376546,1182.976547,1280.741854,3498.094947,
2020,1,26,1,1017.806779,1144.844955,1207.260361,3369.912095,
2020,1,26,2,1016.396586,1122.863214,1154.065169,3293.324969,
2020,1,26,3,1019.56952,1113.891075,1130.62322,3264.083815,
2020,1,26,4,1045.65809,1113.442468,1118.902246,3278.002804,
2020,1,26,5,1085.84859,1119.722966,1113.943372,3319.514928,
2020,1,26,6,1156.358238,1145.742169,1131.975641,3434.076048,
2020,1,26,7,1223.342405,1166.378089,1150.909522,3540.630016,
2020,1,26,8,1240.617269,1144.396348,1157.220816,3542.234433,
2020,1,26,9,1203.952251,1151.125453,1214.473268,3569.550972,
2020,1,26,10,1156.358238,1156.060129,1260.906359,3573.324726,
2020,1,26,11,1109.469322,1134.526995,1290.659601,3534.655918,
2020,1,26,12,1075.624691,1120.171572,1299.224929,3495.021192,
2020,1,26,13,1039.312222,1106.713364,1299.675736,3445.701322,
2020,1,26,14,1023.095002,1092.806548,1292.913635,3408.815185,
2020,1,26,15,1013.223652,1083.385802,1290.659601,3387.269055,
2020,1,26,16,1019.922068,1085.18023,1292.012022,3397.11432,
2020,1,26,17,1079.150173,1114.788289,1333.035432,3526.973894,
2020,1,26,18,1262.827808,1269.557689,1459.26131,3991.646807,
2020,1,26,19,1248.020782,1332.362663,1564.750079,4145.133524,
2020,1,26,20,1222.637308,1326.530773,1553.930718,4103.098799,
2020,1,26,21,1181.389164,1298.268535,1526.431509,4006.089208,
2020,1,26,22,1101.360713,1252.062018,1463.31857,3816.741301,
2020,1,26,23,1013.928748,1186.116795,1357.378994,3557.424537,
2020,1,26,24,983.9621475,1137.218637,1248.734578,3369.915363,
2020,1,27,1,977.6162791,1102.675901,1182.015185,3262.307365,
2020,1,27,2,980.7892133,1088.769085,1146.401455,3215.959753,
2020,1,27,3,1001.942108,1085.628837,1133.328061,3220.899006,
2020,1,27,4,1055.529441,1090.114906,1128.369187,3274.013534,
2020,1,27,5,1179.978971,1118.377145,1137.385321,3435.741437,
2020,1,27,6,1373.880505,1197.331969,1208.612781,3779.825255,
2020,1,27,7,1442.97996,1298.717142,1374.509649,4116.206751,
2020,1,27,8,1358.72093,1261.931371,1473.687124,4094.339425,
2020,1,27,9,1265.648194,1243.538486,1567.454919,4076.641599,
2020,1,27,10,1206.420089,1224.248387,1633.272699,4063.941175,
2020,1,27,11,1159.178624,1198.67779,1681.509016,4039.36543,
2020,1,27,12,1139.788471,1174.901621,1704.500158,4019.19025,
2020,1,27,13,1109.82187,1165.480875,1714.417906,3989.720651,
2020,1,27,14,1093.252103,1159.200378,1700.442898,3952.895379,
2020,1,27,15,1092.899555,1151.125453,1685.566276,3929.591284,
2020,1,27,16,1087.611331,1144.396348,1650.403353,3882.411032,
2020,1,27,17,1133.442603,1169.966945,1650.403353,3953.812901,
2020,1,27,18,1258.949777,1341.783409,1759.949383,4360.682569,
2020,1,27,19,1273.051707,1401.896742,1827.119582,4502.068031,
2020,1,27,20,1241.322365,1385.298284,1783.391332,4410.011981,
2020,1,27,21,1194.080901,1343.12923,1709.909839,4247.11997,
2020,1,27,22,1094.662296,1274.043759,1587.290414,3955.996469,
2020,1,27,23,1004.057397,1187.911223,1443.483075,3635.451695,
2020,1,27,24,965.6296388,1110.302219,1319.511231,3395.443089,
2020,1,28,1,955.0531915,1078.451125,1204.55552,3238.059837,
2020,1,28,2,950.4700643,1064.095703,1157.671623,3172.23739,
2020,1,28,3,971.6229589,1056.020778,1137.836128,3165.479865,
2020,1,28,4,1020.627165,1060.05824,1123.410313,3204.095718,
2020,1,28,5,1140.493568,1082.039981,1132.426447,3354.959996,
2020,1,28,6,1318.882979,1139.461672,1195.539386,3653.884037,
2020,1,28,7,1383.399307,1211.238785,1344.305599,3938.943691,
2020,1,28,8,1293.146957,1186.116795,1431.311294,3910.575046,
2020,1,28,9,1212.765957,1178.490477,1509.751661,3901.008095,
2020,1,28,10,1167.639782,1187.462616,1574.667827,3929.770225,
2020,1,28,11,1142.608857,1175.350228,1628.313825,3946.27291,
2020,1,28,12,1116.872835,1165.929482,1648.14932,3930.951637,
2020,1,28,13,1101.008164,1165.480875,1642.288833,3908.777872,
2020,1,28,14,1083.028204,1147.985204,1645.44448,3876.457888,
2020,1,28,15,1081.618011,1101.778687,1632.821892,3816.21859,
2020,1,28,16,1087.963879,1095.049583,1609.83075,3792.844212,
2020,1,28,17,1128.859476,1120.171572,1598.560582,3847.59163,
2020,1,28,18,1255.424295,1261.034157,1719.827586,4236.286038,
2020,1,28,19,1271.994062,1319.353062,1770.317937,4361.665061,
2020,1,28,20,1250.136071,1303.203211,1720.7292,4274.068482,
2020,1,28,21,1197.606383,1272.249331,1650.85416,4120.709874,
2020,1,28,22,1106.296388,1210.341571,1533.644416,3850.282375,
2020,1,28,23,1019.56952,1135.872816,1399.304018,3554.746354,
2020,1,28,24,986.0774369,1078.002518,1279.389434,3343.469389,
2020,1,29,1,978.6739238,1047.945852,1221.686175,3248.305951,
2020,1,29,2,979.7315685,1036.282071,1180.662765,3196.676405,
2020,1,29,3,994.891143,1030.898788,1151.360329,3177.15026,
2020,1,29,4,1040.722415,1032.693216,1145.950649,3219.36628,
2020,1,29,5,1161.99901,1047.945852,1151.811136,3361.755998,
2020,1,29,6,1330.869619,1095.946797,1215.825688,3642.642104,
2020,1,29,7,1384.104404,1140.807493,1379.919329,3904.831226,
2020,1,29,8,1324.876299,1158.751771,1479.096805,3962.724875,
2020,1,29,9,1247.668234,1147.536597,1571.061373,3966.266204,
2020,1,29,10,1199.016576,1165.929482,1623.805758,3988.751816,
2020,1,29,11,1156.00569,1167.72391,1676.550142,4000.279742,
2020,1,29,12,1123.571252,1165.929482,1688.721923,3978.222657,
2020,1,29,13,1109.116774,1158.303164,1690.975957,3958.395895,
2020,1,29,14,1093.252103,1150.228239,1701.795318,3945.27566,
2020,1,29,15,1087.963879,1153.368487,1681.509016,3922.841382,
2020,1,29,16,1092.547006,1146.190776,1654.91142,3893.649202,
2020,1,29,17,1123.9238,1166.378089,1632.821892,3923.123781,
2020,1,29,18,1244.495299,1311.278136,1737.409048,4293.182483,
2020,1,29,19,1259.654874,1367.802613,1814.046188,4441.503675,
2020,1,29,20,1244.847848,1357.93326,1758.146156,4360.927264,
2020,1,29,21,1201.131865,1313.521171,1691.426764,4206.0798,
2020,1,29,22,1108.411677,1255.202267,1571.061373,3934.675317,
2020,1,29,23,1020.627165,1178.939084,1425,3624.566249,
2020,1,29,24,989.9554676,1108.059185,1306.888643,3404.903296,
2020,1,30,1,977.9688273,1071.273414,1215.374881,3264.617122,
2020,1,30,2,982.1994062,1059.161026,1168.941791,3210.302223,
2020,1,30,3,995.9487877,1056.469385,1144.598228,3197.016401,
2020,1,30,4,1048.125928,1059.609633,1136.483708,3244.219269,
2020,1,30,5,1162.704107,1081.142767,1141.893388,3385.740262,
2020,1,30,6,1341.798615,1139.461672,1209.514394,3690.774681,
2020,1,30,7,1390.097724,1218.416496,1360.985448,3969.499668,
2020,1,30,8,1313.242207,1195.986148,1479.096805,3988.32516,
2020,1,30,9,1221.579664,1194.640327,1559.340399,3975.56039,
2020,1,30,10,1171.870361,1181.630726,1625.158178,3978.659265,
2020,1,30,11,1133.795151,1173.5558,1672.943689,3980.29464,
2020,1,30,12,1111.232063,1160.994806,1695.484024,3967.710893,
2020,1,30,13,1101.713261,1159.200378,1697.738058,3958.651697,
2020,1,30,14,1090.431717,1158.303164,1702.696931,3951.431812,
2020,1,30,15,1084.085849,1152.471273,1696.836444,3933.393566,
2020,1,30,16,1089.374072,1147.985204,1663.025941,3900.385217,
2020,1,30,17,1124.628897,1168.172517,1642.288833,3935.090247,
2020,1,30,18,1242.38001,1315.764206,1771.670357,4329.814573,
2020,1,30,19,1259.302326,1365.110971,1854.167985,4478.581282,
2020,1,30,20,1232.861207,1347.6153,1806.833281,4387.309788,
2020,1,30,21,1188.440129,1312.623957,1681.509016,4182.573102,
2020,1,30,22,1096.425037,1240.398237,1564.750079,3901.573353,
2020,1,30,23,1001.942108,1163.686447,1429.05726,3594.685815,
2020,1,30,24,962.8092528,1105.367543,1291.561215,3359.738011,
2020,1,31,1,946.2394854,1068.581772,1207.711167,3222.532424,
2020,1,31,2,942.0089065,1052.431922,1163.53211,3157.972939,
2020,1,31,3,949.7649678,1045.702818,1145.950649,3141.418435,
2020,1,31,4,1005.46759,1046.600031,1133.778867,3185.846488,
2020,1,31,5,1101.360713,1063.647096,1136.483708,3301.491517,
2020,1,31,6,1268.821128,1114.788289,1199.14584,3582.755257,
2020,1,31,7,1340.388422,1182.52794,1348.813667,3871.730029,
