Year,Month,Day,Period,309_WIND_1,317_WIND_1,303_WIND_1,122_WIND_1,
2020,1,21,18,17.4,462,0.1,642.8,280.575
2020,1,21,19,16.1,618.6,2.6,658.9,324.05
2020,1,21,20,12,604.1,6.6,680.2,325.725
2020,1,21,21,7.4,599.1,16.9,694.3,329.425
2020,1,21,22,2.8,589.4,29.9,695.8,329.475
2020,1,21,23,0.3,578.2,35.3,689.2,325.75
2020,1,21,24,0.1,586.2,32.2,667.5,321.5
2020,1,22,1,0,601.9,47.8,639.9,322.4
2020,1,22,2,0,601,81.6,631,328.4
2020,1,22,3,0,573.6,108.5,619,325.275
2020,1,22,4,0.1,531.6,126.3,625.7,320.925
2020,1,22,5,0.2,437.3,93.9,629.6,290.25
2020,1,22,6,0.9,355.4,95,631.8,270.775
2020,1,22,7,3.2,369.1,130.8,643.8,286.725
2020,1,22,8,5.9,386.5,166.4,663.6,305.6
2020,1,22,9,9.3,602.9,197.8,709.1,379.775
2020,1,22,10,6.6,671.7,217.4,712.6,402.075
2020,1,22,11,3.5,460.5,238,713.5,353.875
2020,1,22,12,1.1,143.5,187.3,617.2,237.275
2020,1,22,13,0,45.6,96.6,486.5,157.175
2020,1,22,14,0,61.8,104.3,341.3,126.85
2020,1,22,15,0,80.2,98.9,276.1,113.8
2020,1,22,16,0.2,130.8,80,446,164.25
2020,1,22,17,0.8,12.5,50.6,636.7,175.15
2020,1,22,18,2.1,130.7,144.9,615.3,223.25
2020,1,22,19,17.2,209.5,743.6,596.2,391.625
2020,1,22,20,51.6,382.8,774.9,203.9,353.3
2020,1,22,21,25.3,340.6,584.2,598.1,387.05
2020,1,22,22,63.2,529.9,770.4,642.8,501.575
2020,1,22,23,137.1,278.3,714.4,606.4,434.05
2020,1,22,24,139.2,654.7,703.2,544,510.275
2020,1,23,1,104.4,511.1,640.5,545.9,450.475
2020,1,23,2,138,440.6,794.8,395.6,442.25
2020,1,23,3,144.3,586.4,815.7,408.8,488.8
2020,1,23,4,144,726.5,833,570.8,568.575
2020,1,23,5,140.8,780.5,839.6,692.7,613.4
2020,1,23,6,144.6,783.6,837.4,709.2,618.7
2020,1,23,7,147.6,784.3,843.8,713.2,622.225
2020,1,23,8,147.8,767.9,841.2,713.2,617.525
2020,1,23,9,146.4,776.9,820.5,705.9,612.425
2020,1,23,10,142.4,769.6,814.6,677.1,600.925
2020,1,23,11,107.4,705.8,749.3,655.9,554.6
2020,1,23,12,107.7,697.9,766.2,631.8,550.9
2020,1,23,13,140.5,741.6,771,629.7,570.7
2020,1,23,14,144,720.7,724.8,604.4,548.475
2020,1,23,15,136.9,719.7,656,534.4,511.75
2020,1,23,16,139.8,626,674.6,492.2,483.15
2020,1,23,17,119.8,560.6,522.6,293.6,374.15
2020,1,23,18,66.6,314,628.4,28.9,259.475
2020,1,23,19,119.1,421.8,436.1,145.4,280.6
2020,1,23,20,119.4,544.4,478,248.8,347.65
2020,1,23,21,144.6,550.3,688.4,259.4,410.675
2020,1,23,22,138.1,654.1,509.1,424.6,431.475
2020,1,23,23,139.4,623.6,839.6,432.7,508.825
2020,1,23,24,133.2,702.7,731.8,619.5,546.8
2020,1,24,1,146.2,757.7,728.1,667.7,574.925
2020,1,24,2,132.9,754.9,644.4,668.5,550.175
2020,1,24,3,126.5,697.5,575,576.4,493.85
2020,1,24,4,121.7,730.2,512.4,460.1,456.1
2020,1,24,5,117.9,733.5,550.6,416.1,454.525
2020,1,24,6,135.4,696.2,531.4,363.5,431.625
2020,1,24,7,138.1,636.7,718.8,235.5,432.275
2020,1,24,8,143.6,656.9,788.1,603.4,548
2020,1,24,9,143.6,759,778.7,478.7,540
2020,1,24,10,145,764.7,756.8,641.1,576.9
2020,1,24,11,146.1,770.8,768.5,661.5,586.725
2020,1,24,12,146.2,767.8,703.5,674.4,572.975
2020,1,24,13,146.6,753.9,651.1,505.1,514.175
2020,1,24,14,147.1,739.8,687.9,657.5,558.075
2020,1,24,15,146.6,675.5,688.4,682.2,548.175
2020,1,24,16,145.3,586.7,642.7,611.2,496.475
2020,1,24,17,141.7,571.5,547.9,335.9,399.25
2020,1,24,18,132.6,461.4,713.9,111.7,354.9
2020,1,24,19,145.9,430.9,822.6,315.3,428.675
2020,1,24,20,146,745.1,803.1,604.4,574.65
2020,1,24,21,145.7,741.8,774.8,630.6,573.225
2020,1,24,22,126.7,692.7,750.3,608.1,544.45
2020,1,24,23,121.3,691.3,592.7,507.7,478.25
2020,1,24,24,138.6,646.3,497.9,463.8,436.65
2020,1,25,1,123.3,630.7,537,352.7,410.925
2020,1,25,2,115.9,509.4,674,333.8,408.275
2020,1,25,3,109.6,518,670.4,437.3,433.825
2020,1,25,4,63.3,428.7,561.7,219.8,318.375
2020,1,25,5,95.8,510.1,526.8,353.1,371.45
2020,1,25,6,108.2,555.5,584.5,478.4,431.65
2020,1,25,7,110.1,657.5,727.1,676.5,542.8
2020,1,25,8,117.2,671.4,831.5,678.3,574.6
2020,1,25,9,141.4,775.7,838.4,691.3,611.7
2020,1,25,10,146.9,791.6,829.8,711.4,619.925
2020,1,25,11,146.2,793.6,815.1,702.1,614.25
2020,1,25,12,147.5,792.4,827,713.5,620.1
2020,1,25,13,146.7,799.1,839.8,711.7,624.325
2020,1,25,14,147.2,790.5,838.4,706.8,620.725
2020,1,25,15,147.6,788.5,841.8,701.6,619.875
2020,1,25,16,147.1,780.9,837.2,702.8,617
2020,1,25,17,145.8,781.1,802.5,672.9,600.575
2020,1,25,18,123.1,466.6,828.3,463.7,470.425
2020,1,25,19,106.8,598.2,729.4,663.7,524.525
2020,1,25,20,138.5,641.7,681.8,689,537.75
2020,1,25,21,134.1,702.3,739.6,702.1,569.525
2020,1,25,22,146.8,774.3,839.2,695.5,613.95
2020,1,25,23,146.7,799.1,837.6,707.7,622.775
2020,1,25,24,147,798.9,824.2,713.5,620.9
2020,1,26,1,145.8,799,820.8,713.5,619.775
2020,1,26,2,146.7,798.7,817.3,713.5,619.05
2020,1,26,3,147,797.6,822.3,705.2,618.025
2020,1,26,4,146.4,795.3,816.5,706.5,616.175
2020,1,26,5,146.4,788.9,789,707,607.825
2020,1,26,6,144.2,776,722.3,702.2,586.175
2020,1,26,7,146.1,776.6,583.2,644.5,537.6
2020,1,26,8,140.2,762.9,416.8,605.7,481.4
2020,1,26,9,138.5,777,372.3,523.9,452.925
2020,1,26,10,144.5,756.4,609.1,579.3,522.325
2020,1,26,11,127.5,697.1,506.8,513.5,461.225
2020,1,26,12,143.2,538,446.2,305.3,358.175
2020,1,26,13,132.8,543.5,286.9,217.5,295.175
2020,1,26,14,119,389.5,222.5,237.1,242.025
2020,1,26,15,117.2,295.6,136.9,270.7,205.1
2020,1,26,16,116.1,410,206,590.2,330.575
2020,1,26,17,90.1,695.1,300.3,643.7,432.3
2020,1,26,18,47.7,160.3,396.7,138.2,185.725
2020,1,26,19,56.5,391.2,348.2,546.3,335.55
2020,1,26,20,35,697.5,554.5,644.8,482.95
2020,1,26,21,80.8,716.5,594.3,653,511.15
2020,1,26,22,104.7,759.6,607.1,659.9,532.825
2020,1,26,23,129.6,762.8,658,671.2,555.4
2020,1,26,24,140.9,769.8,780.3,686.2,594.3
2020,1,27,1,148.1,750,845.7,706.9,612.675
2020,1,27,2,148.2,793.4,836.2,712.9,622.675
2020,1,27,3,146.5,799.1,829.7,712.6,621.975
2020,1,27,4,144.2,799.1,795.3,656.6,598.8
2020,1,27,5,126.3,796.6,775.3,690.6,597.2
2020,1,27,6,113,785.2,838.3,704.5,610.25
2020,1,27,7,141.3,793.5,841.4,707.6,620.95
2020,1,27,8,148.1,798.5,845.2,705.8,624.4
2020,1,27,9,148.3,799.1,834.4,712.6,623.6
2020,1,27,10,148.3,799.1,725.1,710.7,595.8
2020,1,27,11,148.3,799.1,701.1,712.8,590.325
2020,1,27,12,148.3,799.1,818.8,713.5,619.925
2020,1,27,13,148.3,799.1,840.3,713.5,625.3
2020,1,27,14,147.7,799.1,845.5,713.5,626.45
2020,1,27,15,148.2,799.1,840.8,713.5,625.4
2020,1,27,16,146.4,793.3,843.3,713.4,624.1
2020,1,27,17,142.3,785.6,711.1,713.1,588.025
2020,1,27,18,30,699.8,558.1,668.3,489.05
2020,1,27,19,68,762.7,598.4,710.6,534.925
2020,1,27,20,129.3,752.7,840.3,709.5,607.95
2020,1,27,21,132.9,751.7,838.3,668.3,597.8
2020,1,27,22,123.4,784.6,828.1,657.4,598.375
2020,1,27,23,142.7,790,758.7,712.9,601.075
2020,1,27,24,146.7,793.8,796.4,713.5,612.6
2020,1,28,1,146.4,796,830.1,713.5,621.5
2020,1,28,2,145.9,796.5,825.4,713.5,620.325
2020,1,28,3,147.2,797.9,826.6,713,621.175
2020,1,28,4,146.8,797.7,814.7,712.6,617.95
2020,1,28,5,146.3,798.2,818.1,707.9,617.625
2020,1,28,6,137.7,791.8,802.8,708.6,610.225
2020,1,28,7,135.1,760.5,809.5,698.5,600.9
2020,1,28,8,120.7,708.4,788.4,686.5,576
2020,1,28,9,118.7,599.5,764.2,644.5,531.725
2020,1,28,10,121.4,572.4,590.2,584.4,467.1
2020,1,28,11,90.6,695.8,398,527.7,428.025
2020,1,28,12,53.1,279.3,338.1,550.9,305.35
2020,1,28,13,62.5,194,435.7,213.1,226.325
2020,1,28,14,116.4,145.9,724.4,39.5,256.55
2020,1,28,15,86,86.8,691,166.5,257.575
2020,1,28,16,67.2,622.9,762.3,221.8,418.55
2020,1,28,17,111.9,235.3,649.8,261,314.5
2020,1,28,18,99.7,88.7,422.9,533.2,286.125
2020,1,28,19,91.9,495.8,523.8,522.9,408.6
2020,1,28,20,75.3,54.6,420.6,401.3,237.95
2020,1,28,21,129.8,574,577.3,701.7,495.7
2020,1,28,22,121.4,768,379.2,706.7,493.825
2020,1,28,23,131.1,777.7,395,685.9,497.425
2020,1,28,24,141.7,763.8,842.7,683.3,607.875
2020,1,29,1,146.8,773.6,839.6,704.1,616.025
2020,1,29,2,146.1,799.1,839.5,689.9,618.65
2020,1,29,3,146.8,799.1,841.8,695.8,620.875
2020,1,29,4,147.4,791.2,840.8,709.6,622.25
2020,1,29,5,147.4,793.6,820.2,710.1,617.825
2020,1,29,6,147.2,799.1,838.4,711,623.925
2020,1,29,7,147.4,792.7,842.2,711.9,623.55
2020,1,29,8,147.1,790.6,837,713.5,622.05
2020,1,29,9,146.7,795.2,836.9,709.8,622.15
2020,1,29,10,146.9,792.4,838.6,702.4,620.075
2020,1,29,11,146.7,793.2,837.2,706.6,620.925
2020,1,29,12,146.6,796.1,837,711.2,622.725
2020,1,29,13,146.2,794.6,838.2,709.8,622.2
2020,1,29,14,146.8,793.3,835,711.5,621.65
2020,1,29,15,147.3,785.4,840.2,713.5,621.6
2020,1,29,16,145.6,776.6,837.8,713.5,618.375
2020,1,29,17,141.6,766.7,839.7,706.3,613.575
2020,1,29,18,126.5,636.6,846.6,608.4,554.525
2020,1,29,19,109.5,685.4,845.3,677.5,579.425
2020,1,29,20,110.4,708.5,836.7,707,590.65
2020,1,29,21,109.9,745.8,826.9,708.6,597.8
2020,1,29,22,138.7,752.7,620.5,708.9,555.2
2020,1,29,23,136.3,705.7,527,697.8,516.7
2020,1,29,24,110,719.8,538,698.7,516.625
2020,1,30,1,132.5,738.8,717.7,708.9,574.475
2020,1,30,2,143.3,759.8,828,712.6,610.925
2020,1,30,3,142.8,740,837.4,713.1,608.325
2020,1,30,4,140.8,654.2,841.3,712.7,587.25
2020,1,30,5,138.8,759,838.1,713.5,612.35
2020,1,30,6,129,774.6,841.2,713.5,614.575
2020,1,30,7,108.4,775.5,828.5,713.5,606.475
2020,1,30,8,109.5,787.9,834.4,713.5,611.325
2020,1,30,9,142.1,772.6,823.9,713.5,613.025
2020,1,30,10,144.8,793.7,797.4,713.5,612.35
2020,1,30,11,129.8,730.9,686.4,710.1,564.3
2020,1,30,12,136.6,740.7,546.1,696.7,530.025
2020,1,30,13,135.4,583.9,501.7,591.3,453.075
2020,1,30,14,120.9,476.4,402.7,548.8,387.2
2020,1,30,15,92.5,406.4,305.7,519.1,330.925
2020,1,30,16,53.4,290.2,161.1,373.3,219.5
2020,1,30,17,33.6,73.8,157.4,231.9,124.175
2020,1,30,18,110.5,378.7,559.5,528.3,394.25
2020,1,30,19,120.2,608.5,488.8,529.6,436.775
2020,1,30,20,96.7,642.3,397.7,650.2,446.725
2020,1,30,21,116.8,679.8,613,623.2,508.2
2020,1,30,22,139.8,622.1,768.1,600.6,532.65
2020,1,30,23,142.4,574.9,805.3,426.7,487.325
2020,1,30,24,145.9,688.6,796.7,444.7,518.975
2020,1,31,1,144.8,772.3,608.1,594.3,529.875
2020,1,31,2,127.8,697.7,410.8,561.8,449.525
2020,1,31,3,143.7,697.1,548.9,381.8,442.875
2020,1,31,4,86.3,672.8,413.4,513.7,421.55
2020,1,31,5,51.5,707.6,294,379.4,358.125
2020,1,31,6,39.9,537,312.7,374.8,316.1
2020,1,31,7,56.4,420.2,377.8,154.2,252.15
2020,1,31,8,80.4,194.4,353.9,3.5,158.05
2020,1,31,9,55.3,440.7,218.5,150.2,216.175
2020,1,31,10,15.4,309.2,76.3,225,156.475
2020,1,31,11,18,194.4,28.8,62.1,75.825
2020,1,31,12,19.7,82,21,14.8,34.375
2020,1,31,13,6,116.1,10.5,23.3,38.975
2020,1,31,14,0.5,59.2,5.8,6.5,18
2020,1,31,15,0,43,7.6,2.7,13.325
2020,1,31,16,1.9,89.7,26.9,19.6,34.525
2020,1,31,17,25.1,180.4,93,112,102.625
2020,1,31,18,22,45.7,87.6,104.1,64.85
2020,1,31,19,41.2,497.5,110.9,359.8,252.35
2020,1,31,20,85.8,786.7,197.6,552.8,405.725
2020,1,31,21,120.5,795.6,98.6,705.1,429.95
2020,1,31,22,133.2,799,51.7,711.2,423.775
2020,1,31,23,123,788.3,1,710.6,405.725
2020,1,31,24,141,782,226.3,708.7,464.5
2020,2,1,1,140.3,776.2,317.7,711.7,486.475
2020,2,1,2,127.1,708.9,558.4,712.1,526.625
2020,2,1,3,129.3,799.1,585.2,712.3,556.475
2020,2,1,4,135,798.3,337.8,712.1,495.8
2020,2,1,5,129.2,784.8,510.5,712.1,534.15
2020,2,1,6,143.6,791.9,781.6,712.2,607.325
2020,2,1,7,146.2,787.5,838.6,710.6,620.725
2020,2,1,8,145,789.8,839.3,706.6,620.175
2020,2,1,9,146.6,798.3,841,711.8,624.425
2020,2,1,10,148.2,798.4,846.4,713.5,626.625
2020,2,1,11,147.9,767.6,834,696.1,611.4
2020,2,1,12,147,783.4,683.4,680.8,573.65
2020,2,1,13,90,732.5,432.7,679.7,483.725
2020,2,1,14,147.3,784.2,839.6,713.3,621.1
2020,2,1,15,147.6,790.2,831.7,683.3,613.2
2020,2,1,16,147.9,789.2,838.2,662.1,609.35
2020,2,1,17,147.7,735.4,435.2,671.6,497.475
2020,2,1,18,148,659.5,771.2,669.8,562.125
2020,2,1,19,142.2,589.2,763.7,649.9,536.25
2020,2,1,20,114.7,664,615,621.6,503.825
2020,2,1,21,62.8,656,336.6,637.8,423.3
2020,2,1,22,75.5,657,458.9,629.4,455.2
2020,2,1,23,97,612,616.9,629.2,488.775
2020,2,1,24,85.9,594.8,780.2,629.1,522.5
2020,2,2,1,118.1,558.4,826,629.1,532.9
2020,2,2,2,147.2,516.8,815.6,628.1,526.925
2020,2,2,3,147.9,490.3,823.3,637.6,524.775
2020,2,2,4,146.7,578.4,828.6,639.6,548.325
2020,2,2,5,147.8,625.3,798.5,607.7,544.825
2020,2,2,6,144.4,766.3,735.4,512.7,539.7
2020,2,2,7,140.9,795.4,736.9,505,544.55
2020,2,2,8,141.5,799.1,657.9,552.3,537.7
2020,2,2,9,148.3,799.1,406.2,712.8,516.6
2020,2,2,10,148,798,215,699.7,465.175
2020,2,2,11,126.5,782.4,44.9,565.4,379.8
2020,2,2,12,95.5,765.8,1.2,454,329.125
2020,2,2,13,88.7,678.1,0.8,276.2,260.95
2020,2,2,14,66.2,507,0,137,177.55
2020,2,2,15,52.2,251.9,0.4,5.2,77.425
2020,2,2,16,40.9,86.9,1.6,0,32.35
2020,2,2,17,36.3,0,4.3,0,10.15
2020,2,2,18,16.7,8.8,3.8,0.6,7.475
2020,2,2,19,32.8,0,9.2,233.5,68.875
2020,2,2,20,19.9,2,1,218.8,60.425
2020,2,2,21,11.3,112.5,0.3,118,60.525
2020,2,2,22,6.3,309.7,1,221.8,134.7
2020,2,2,23,1.1,227.3,1.5,369.8,149.925
2020,2,2,24,0.1,459.4,7.6,472.7,234.95
2020,2,3,1,0,571.7,31.9,489.5,273.275
2020,2,3,2,0,619.4,67.9,558.3,311.4
2020,2,3,3,0,603.3,65.8,635.3,326.1
2020,2,3,4,0.5,565.2,46.1,651.9,315.925
2020,2,3,5,7.7,465.4,42.5,652.4,292
2020,2,3,6,17.7,341.4,28.1,652.1,259.825
2020,2,3,7,25.9,345.9,44.4,651.3,266.875
2020,2,3,8,23.1,374.1,32.1,650.4,269.925
2020,2,3,9,15,243.5,28.5,646.9,233.475
2020,2,3,10,16.8,282.8,34.5,633.3,241.85
2020,2,3,11,28.1,164.6,41.2,479.8,178.425
2020,2,3,12,24.3,130.9,38.9,204.2,99.575
2020,2,3,13,10.5,227.1,27.5,189.5,113.65
2020,2,3,14,4.3,239.9,15.9,297.5,139.4
2020,2,3,15,2.2,128,8.2,289.7,107.025
2020,2,3,16,1.4,80.8,6.1,180,67.075
2020,2,3,17,1.4,54.3,3.3,126.2,46.3
2020,2,3,18,1.7,2.5,2.4,15.4,5.5
2020,2,3,19,1.8,14.1,34.2,1.7,12.95
2020,2,3,20,0.9,7.1,54.4,11.4,18.45
2020,2,3,21,0,8.9,1.3,82.7,23.225
2020,2,3,22,0,14,0.3,96.4,27.675
2020,2,3,23,0.1,9.6,8.2,85.6,25.875
2020,2,3,24,2.1,4.4,7.8,37.3,12.9
2020,2,4,1,9.2,11.7,10.5,23.1,13.625
2020,2,4,2,23.8,11.5,4.9,6.7,11.725
2020,2,4,3,21,11.3,2.9,5.5,10.175
2020,2,4,4,16.4,7.6,0.9,10.7,8.9
2020,2,4,5,14,2.9,0.3,30.4,11.9
2020,2,4,6,10.7,7.7,0.6,59.5,19.625
2020,2,4,7,11,6.6,0.6,68.1,21.575
2020,2,4,8,10.7,6.2,0.7,69.9,21.875
2020,2,4,9,10.5,3.3,1.9,91.2,26.725
2020,2,4,10,9.1,4.3,2.3,88.8,26.125
2020,2,4,11,5,12.7,7.4,54.3,19.85
2020,2,4,12,2.8,0,7,7.7,4.375
2020,2,4,13,1.7,0,0.7,1.6,1
2020,2,4,14,0.8,0,0,0.6,0.35
2020,2,4,15,0.4,0,0.1,0,0.125
2020,2,4,16,0,0,0,0.3,0.075
2020,2,4,17,0.4,0.2,1.1,0.3,0.5
2020,2,4,18,0.1,0.4,5.9,57.4,15.95
2020,2,4,19,0.1,22,18.5,402.2,110.7
2020,2,4,20,2,83.2,48,563,174.05
2020,2,4,21,0,175.3,46,619.7,210.25
2020,2,4,22,0,209.3,45.7,610.5,216.375
2020,2,4,23,0,340.7,42.1,603.2,246.5
2020,2,4,24,0,300,37.5,588.6,231.525
2020,2,5,1,1,415.8,108.2,603.7,282.175
2020,2,5,2,12.6,453.3,216.4,532.4,303.675
2020,2,5,3,28.8,602,239.1,485.6,338.875
2020,2,5,4,38.4,585.8,206.1,521.9,338.05
2020,2,5,5,45.1,488.4,189,562.9,321.35
2020,2,5,6,48.1,500.5,166.2,584.8,324.9
2020,2,5,7,47.5,578.8,99.4,605.3,332.75
2020,2,5,8,45.6,579.9,112.3,618.7,339.125
2020,2,5,9,38.8,586.2,170.9,620.4,354.075
2020,2,5,10,41.9,557.2,203.8,571.5,343.6
2020,2,5,11,43.3,455,208.7,392.7,274.925
2020,2,5,12,12.8,232,166.6,180.8,148.05
2020,2,5,13,2.6,146.4,72.6,96.3,79.475
2020,2,5,14,0.8,126.1,11.9,64.4,50.8
2020,2,5,15,2.4,90.3,10.5,51.1,38.575
2020,2,5,16,0,48.3,0.2,53,25.375
2020,2,5,17,0,17.4,0.2,29.5,11.775
2020,2,5,18,1.2,0,13.5,0,3.675
2020,2,5,19,11.1,5.4,59.3,4.1,19.975
2020,2,5,20,14.8,7.1,111.7,24.6,39.55
2020,2,5,21,20.5,8.8,178.7,17.1,56.275
2020,2,5,22,25.1,2.7,217.6,51.1,74.125
2020,2,5,23,26.4,0,182.1,25.1,58.4
2020,2,5,24,28.9,0,197.1,12.7,59.675
2020,2,6,1,46.4,0,282.5,9.6,84.625
2020,2,6,2,57.3,0,363.6,25.4,111.575
2020,2,6,3,51.3,0,493.3,0,136.15
2020,2,6,4,48.9,1.5,608.5,0,164.725
2020,2,6,5,66.7,5.7,654.6,0,181.75
2020,2,6,6,71.3,5.6,606.6,0,170.875
2020,2,6,7,77.2,6.3,642.5,0,181.5
2020,2,6,8,76.7,5,684.4,0.8,191.725
2020,2,6,9,67.4,23.3,705.6,5.8,200.525
2020,2,6,10,54.2,27.7,689.7,5.1,194.175
2020,2,6,11,24.5,8.3,561.2,2.8,149.2
2020,2,6,12,21,10.7,569.5,0.4,150.4
2020,2,6,13,19.7,17,518.9,0,138.9
2020,2,6,14,18,25.9,529.5,1.3,143.675
2020,2,6,15,19.7,35.5,586.9,3.2,161.325
2020,2,6,16,22,45.9,533.6,25.9,156.85
2020,2,6,17,30.3,42.8,581.2,0,163.575
2020,2,6,18,1.5,30,109.4,4.6,36.375
2020,2,6,19,16.7,68.6,272.7,61.6,104.9
2020,2,6,20,28.6,88.5,350.5,45.1,128.175
2020,2,6,21,21.6,14.5,437.1,35.4,127.15
2020,2,6,22,10,59.3,470.1,46.8,146.55
2020,2,6,23,9.1,75.5,502.5,89.9,169.25
2020,2,6,24,14.8,118.2,503.9,135.9,193.2
2020,2,7,1,24.7,200.5,613,175.9,253.525
2020,2,7,2,17,248.6,742.9,232.2,310.175
2020,2,7,3,15.5,323,747.7,288.7,343.725
2020,2,7,4,20.9,485.7,778.4,299.8,396.2
2020,2,7,5,21.8,496.3,765.3,280.8,391.05
2020,2,7,6,23.1,477.7,770.4,268.8,385
2020,2,7,7,26,538.6,753,288,401.4
2020,2,7,8,28,541,753.4,326.5,412.225
2020,2,7,9,24.1,567.7,751,310.6,413.35
2020,2,7,10,19.4,376,710.5,270.1,344
2020,2,7,11,18,400.9,651.6,223.6,323.525
2020,2,7,12,20.1,388.6,643.1,220.6,318.1
2020,2,7,13,16.5,443.8,655.1,247.7,340.775
2020,2,7,14,14.3,427.2,667.6,332.7,360.45
2020,2,7,15,15.7,437.7,673.4,339.2,366.5
2020,2,7,16,19.9,448.5,689.3,325,370.675
2020,2,7,17,25,411.7,666.2,276.3,344.8
2020,2,7,18,6.8,420.3,578.5,248.2,313.45
2020,2,7,19,18.2,411.4,573.8,273.7,319.275
2020,2,7,20,23.2,372.8,526.9,294.7,304.4
2020,2,7,21,20.5,313.3,548.9,301.8,296.125
2020,2,7,22,23.5,232.7,547.1,378.3,295.4
2020,2,7,23,8.5,140.7,546.2,322.7,254.525
2020,2,7,24,7.2,78.3,530.9,242.7,214.775
2020,2,8,1,11.7,35.8,491.8,132.5,167.95
2020,2,8,2,36.9,31.3,412.1,63.9,136.05
2020,2,8,3,51.9,38.8,314.3,10.5,103.875
2020,2,8,4,63.1,73.8,218.7,7.1,90.675
2020,2,8,5,62.6,108.7,148.6,13.8,83.425
2020,2,8,6,61.2,109.2,137.4,41.6,87.35
2020,2,8,7,58,70.4,160.4,52.2,85.25
2020,2,8,8,56.8,68.6,177,58.3,90.175
2020,2,8,9,41.1,76.6,151.4,92.5,90.4
2020,2,8,10,30.1,74.3,107.4,74.8,71.65
2020,2,8,11,17,13.8,75.2,26.7,33.175
2020,2,8,12,13.6,1.4,62.8,0.4,19.55
2020,2,8,13,12.8,0,58.6,0.9,18.075
2020,2,8,14,11.2,0,59.1,2.1,18.1
2020,2,8,15,9.6,0,65.1,3,19.425
2020,2,8,16,6.8,0.7,68.9,3.9,20.075
2020,2,8,17,4,0.4,52.1,5.1,15.4
2020,2,8,18,2.4,0,14.6,1.8,4.7
2020,2,8,19,1,0,5.7,5.3,3
2020,2,8,20,1.6,13.4,13.3,1.2,7.375
2020,2,8,21,3.9,41.3,16.5,0,15.425
2020,2,8,22,7.6,42.4,13.9,0.3,16.05
2020,2,8,23,9.7,41.9,13.9,3.7,17.3
2020,2,8,24,10,43.2,8.1,11.7,18.25
2020,2,9,1,8.5,45.5,1.4,11.9,16.825
2020,2,9,2,9.1,48.4,0.2,19.5,19.3
2020,2,9,3,5,31.5,0,18.1,13.65
2020,2,9,4,1,16.3,0,26.1,10.85
2020,2,9,5,0.1,1.6,0,21.4,5.775
2020,2,9,6,2.2,16.9,0,26.4,11.375
2020,2,9,7,0.5,35.2,0,25.8,15.375
2020,2,9,8,0,34,0,24.9,14.725
2020,2,9,9,0,45.5,0,24.9,17.6
2020,2,9,10,0,50.8,0,24.1,18.725
2020,2,9,11,0,50.6,0,0,12.65
2020,2,9,12,0,36.7,0,0,9.175
2020,2,9,13,0,68.3,0,0,17.075
2020,2,9,14,0,13.9,0.4,0,3.575
2020,2,9,15,0,0,1.7,0,0.425
2020,2,9,16,0,0,0.3,0,0.075
2020,2,9,17,0,0,0.3,0,0.075
2020,2,9,18,0,0,1.9,0,0.475
2020,2,9,19,0.5,0,0.9,0,0.35
2020,2,9,20,0,0,0.5,3.2,0.925
2020,2,9,21,0,18,0,39.6,14.4
2020,2,9,22,0.9,30.7,0.1,68,24.925
2020,2,9,23,2,23.2,0.5,104.6,32.575
2020,2,9,24,0.4,40.7,0.8,112.3,38.55
2020,2,10,1,0,36.6,1.6,107.9,36.525
2020,2,10,2,0,43.4,4.6,96.5,36.125
2020,2,10,3,0,93.6,2.7,122.6,54.725
2020,2,10,4,0.1,103.1,19,102.1,56.075
2020,2,10,5,0.7,129.6,52.1,80.8,65.8
2020,2,10,6,3.7,188.3,100.9,72.9,91.45
2020,2,10,7,6.1,178.4,91.4,49.7,81.4
2020,2,10,8,8.1,205.4,79.9,86.5,94.975
2020,2,10,9,16.6,317.7,88.2,44.2,116.675
2020,2,10,10,34.4,363.7,102.6,138.6,159.825
2020,2,10,11,49.1,242.7,150.6,93.2,133.9
2020,2,10,12,20.9,257,54.7,85.2,104.45
2020,2,10,13,32.5,344.9,127.7,168.8,168.475
2020,2,10,14,37.2,476.1,296.8,342,288.025
2020,2,10,15,20,488.1,97.4,507.7,278.3
2020,2,10,16,9.3,481.3,28.3,585.8,276.175
2020,2,10,17,1.4,420.4,49.4,591.7,265.725
2020,2,10,18,31.4,561.6,253.8,595.3,360.525
2020,2,10,19,51.7,693.6,609.6,664.3,504.8
2020,2,10,20,102.8,687.2,785.2,670,561.3
2020,2,10,21,105.4,673.2,686.6,662.9,532.025
2020,2,10,22,112.7,527.2,704.8,603.8,487.125
2020,2,10,23,118.2,423.3,760.8,591.1,473.35
2020,2,10,24,66.8,466,327.3,623.3,370.85
2020,2,11,1,20.7,533.6,42,525.8,280.525
2020,2,11,2,27.3,415.4,1.1,345.1,197.225
2020,2,11,3,25.4,419.2,1.6,223.3,167.375
2020,2,11,4,27.3,475.3,6.3,204.8,178.425
2020,2,11,5,23.3,504.5,29.2,252.5,202.375
2020,2,11,6,19.6,542.7,73.6,411.9,261.95
2020,2,11,7,14.5,575.9,87.5,412.7,272.65
2020,2,11,8,21.5,554.6,140,326.4,260.625
2020,2,11,9,38.7,430.9,162.6,285.6,229.45
2020,2,11,10,35.2,287.5,35,293.1,162.7
2020,2,11,11,20.2,241.6,0,287.5,137.325
2020,2,11,12,13.3,79.4,1.7,235.9,82.575
2020,2,11,13,8.8,16.8,0.4,119.6,36.4
